TU_name	TU_start_site	TU_end_site	Length	TU_Direction	Coding_start	Coding_end	Include_essential_gene_or_not	Included_gene_number	leaderless_gene_check	included_genes	TSS_peak	TSS_extention_end	elongation_check_start_site	elongation_check_end_site	elongation_check_length	Selected_for_coding_TU_or_not	initial_expression	elongation_ratio(PF)
TU_1329	2455774	2456751	977	-	2455639	2456751	ES	leaderless_TSS	1	RVBD_2192c	2456751	2456372	2456371	2455639	733	selected	186.22	0.41
TU_1330	2456909	2461481	4572	+	2456909	2461335	ES	leaderless_TSS	4	RVBD_2193:RVBD_2194:RVBD_2195:RVBD_2196	2456909	2457190	2457329	2461335	4007	selected	1168.21	0.45
TU_1331	2461358	2463150	1792	-	2461512	2463055	NS	non_leaderless	2	RVBD_2197c:RVBD_2198c	2463150	2462768	2462767	2461512	1256	selected	330.12	0.51
TU_1332	2463160	2464844	1684	-	2463241	2464759	ES	non_leaderless	2	RVBD_2199c:RVBD_2200c	2464844	2464404	2464403	2463241	1163	selected	1218.51	0.31
TU_1333	2465005	2467051	2046	+	2465005	2466963	ES	leaderless_TSS	1	RVBD_2201	2465005	2465255	2465362	2466099	738	selected	59.69	0.45
TU_1334	2466973	2468070	1097	-	2467061	2468035	ES	non_leaderless	1	RVBD_2202c	2468070	2467417	2467416	2467061	356	selected	346.38	1
TU_1335	2468148	2468929	781	+	2468239	2468931	NS	non_leaderless	1	RVBD_2203	2468148	2468398	2468717	2468931	215	selected	83.09	0.86
TU_1337	2469401	2470471	1070	-	2469395	2470471	NS	non_leaderless	1	RVBD_2205c	2470544	2470140	2470139	2469587	553	selected	24.62	0.58
TU_1338	2470630	2473283	2653	+	2470630	2473250	NS	leaderless_TSS	3	RVBD_2206:RVBD_2207:RVBD_2208	2470630	2470896	2471067	2473250	2184	selected	157.2	0.28
TU_1339	2473288	2474862	1574	+	2473408	2474946	NS	non_leaderless	1	RVBD_2209	2473288	2473466	2473550	2474946	1397	selected	209.53	0.04
TU_1340	2474956	2475981	1025	-	2474872	2475978	ES	leaderless_TSS	1	RVBD_2210c	2475981	2475509	2475508	2474935	574	selected	109.55	1.01
TU_1341	2475991	2477157	1166	-	2476050	2477189	ES	non_leaderless	1	RVBD_2211c	2477157	2476788	2476787	2476050	738	selected	301.27	0.46
TU_1342	2477213	2478336	1123	+	2477198	2478334	NS	leaderless_TSS	1	RVBD_2212	2477213	2477414	2477513	2478334	822	selected	175.65	0.11
TU_1343	2478346	2479921	1575	+	2478346	2479893	NS	leaderless_TSS	1	RVBD_2213	2478346	2478592	2478682	2479893	1212	selected	83.98	1.1
TU_1344	2479903	2481748	1845	-	2479931	2481709	NS	non_leaderless	1	RVBD_2214c	2481748	2481304	2481303	2479931	1373	selected	385.08	0.23
TU_1345	2481879	2484545	2666	+	2481973	2484539	NS	non_leaderless	2	RVBD_2215:RVBD_2216	2481879	2482129	2482244	2484539	2296	selected	138.58	0.66
TU_1347	2485281	2486235	954	+	2485281	2486216	ES	leaderless_TSS	1	RVBD_2218	2485281	2485445	2485605	2486216	612	selected	112.89	0.91
TU_1348	2486240	2486992	752	+	2486243	2486995	ES	leaderless_TSS	1	RVBD_2219	2486240	2486490	2486689	2486995	307	selected	287.65	0.53
TU_1350	2487623	2489272	1649	+	2487623	2489059	ES	non_leaderless	1	RVBD_2220	2487616	2487961	2488060	2489059	1000	selected	655.33	0.75
TU_1351	2489159	2492355	3196	-	2489377	2492361	ES	non_leaderless	1	RVBD_2221c	2492355	2491997	2491996	2489377	2620	selected	1428.44	0.05
TU_1352	2492365	2493750	1385	-	2492410	2493750	NS	leaderless_TSS	1	RVBD_2222c	2493750	2493351	2493350	2492410	941	selected	299.76	0.79
TU_1353	2493760	2497025	3265	-	2493845	2497031	NS	non_leaderless	2	RVBD_2223c:RVBD_2224c	2497025	2496593	2496592	2493845	2748	selected	174.75	0.36
TU_1354	2497686	2498782	1096	+	2497750	2498595	ES	non_leaderless	1	RVBD_2225	2497686	2497916	2498063	2498595	533	selected	217.4	0.51
TU_1355	2498787	2500833	2046	+	2498840	2500381	NS	non_leaderless	1	RVBD_2226	2498787	2498944	2499157	2500381	1225	selected	79.95	0.5
TU_1356	2500931	2501642	711	+	2500939	2501640	NS	non_leaderless	1	RVBD_2227	2500931	2501205	2501323	2501640	318	selected	81.67	0.17
TU_1357	2501650	2505663	4013	-	2501652	2505707	ES	non_leaderless	4	RVBD_2228c:RVBD_2229c:RVBD_2230c:RVBD_2231c	2505663	2505314	2505313	2501652	3662	selected	87.67	0.42
TU_1358	2505673	2506391	718	-	2505744	2506391	NS	non_leaderless	2	RVBD_2231Ac:RVBD_2231B	2506391	2506142	2506141	2505744	398	selected	54.49	0.04
TU_1359	2506286	2508432	2146	+	2506286	2508460	ES	non_leaderless	3	RVBD_2232:RVBD_2234:RVBD_2235	2506436	2506714	2506870	2508460	1591	selected	61.27	0.67
TU_1360	2508470	2509383	913	-	2508442	2509383	NS	leaderless_TSS	1	RVBD_2236c	2509383	2509020	2509019	2508442	578	selected	1.6	5.63
TU_1361	2509423	2510349	926	+	2509497	2510264	NS	non_leaderless	1	RVBD_2237	2509423	2509679	2509797	2510011	215	selected	53.02	0.29
TU_1363	2510560	2511659	1099	-	2510603	2511660	NS	leaderless_TSS	3	RVBD_6025:RVBD_2238c:RVBD_2239c	2511659	2511235	2511234	2510603	632	selected	335.67	0.51
TU_1365	2512406	2516785	4379	+	2512547	2516556	ES	non_leaderless	2	RVBD_2241:RVBD_2242	2512406	2512623	2512731	2516556	3826	selected	201.22	0.39
TU_1366	2516795	2523242	6447	+	2516795	2523183	ES	leaderless_TSS	6	RVBD_2243:RVBD_2244:RVBD_2245:RVBD_2246:RVBD_2247:RVBD_2248	2516795	2517045	2517201	2523183	5983	selected	1686.88	0.75
TU_1367	2523193	2525365	2172	-	2523252	2525365	NS	leaderless_TSS	2	RVBD_2249c:RVBD_2250c	2525368	2524962	2524961	2523252	1710	selected	13.53	0.51
TU_1368	2525383	2528520	3137	+	2525413	2528497	NS	non_leaderless	3	RVBD_2251:RVBD_2252:RVBD_2253	2525383	2525633	2525812	2528497	2686	selected	56.02	0.44
TU_1372	2529973	2532226	2253	-	2530014	2531907	NS	non_leaderless	2	RVBD_2257c:RVBD_2258c	2532226	2531834	2531833	2530014	1820	selected	127.96	0.46
TU_1373	2532255	2534042	1787	+	2532255	2533975	NS	leaderless_TSS	2	RVBD_2259:RVBD_2260	2532255	2532566	2532734	2533975	1242	selected	69.32	0.66
TU_1374	2533985	2535562	1577	-	2534052	2535562	NS	leaderless_TSS	2	RVBD_2261c:RVBD_2262c	2535562	2535145	2535144	2534052	1093	selected	36.38	0.52
TU_1375	2535620	2536572	952	+	2535651	2536604	NS	non_leaderless	1	RVBD_2263	2535620	2535870	2535985	2536604	620	selected	19.27	1.56
TU_1376	2536614	2538666	2052	-	2536582	2538360	NS	non_leaderless	1	RVBD_2264c	2538666	2537918	2537917	2537647	271	selected	56.84	1.18
TU_1377	2538714	2540071	1357	+	2538710	2539939	NS	non_leaderless	1	RVBD_2265	2538714	2538878	2539093	2539939	847	selected	35.45	0.17
TU_1378	2540076	2541644	1568	+	2540114	2541400	NS	non_leaderless	1	RVBD_2266	2540076	2540308	2540434	2540649	216	selected	68.8	0.05
TU_1379	2541410	2544631	3221	-	2541654	2544631	NS	non_leaderless	3	RVBD_2267c:RVBD_2268c:RVBD_2269c	2544490	2543984	2543983	2541654	2330	selected	10.13	0.82
TU_1381	2545295	2546488	1193	+	2545342	2546441	NS	non_leaderless	3	RVBD_2271:RVBD_2272:RVBD_2273	2545295	2545676	2545804	2546441	638	selected	223.81	0.28
TU_1383	2546893	2548953	2060	+	2546893	2548949	NS	non_leaderless	2	RVBD_2275:RVBD_2276	2546800	2547021	2547139	2548949	1811	selected	103.58	0.27
TU_1384	2548959	2550039	1080	-	2549134	2550039	NS	non_leaderless	1	RVBD_2277c	2549798	2549517	2549516	2549134	383	selected	11.76	0.57
TU_1385	2550075	2551525	1450	+	2550075	2551336	NS	leaderless_TSS	2	RVBD_2278:RVBD_2279	2550074	2550344	2550345	2551336	992	selected	32.92	0.09
TU_1386	2551530	2554938	3408	+	2551570	2554841	NS	non_leaderless	2	RVBD_2280:RVBD_2281	2551530	2551780	2551923	2554514	2592	selected	309.21	0.09
TU_1387	2554877	2555886	1009	-	2554948	2555886	NS	leaderless_TSS	1	RVBD_2282c	2555887	2555567	2555566	2555497	70	selected	7.73	0.11
TU_1389	2556155	2557473	1318	+	2556155	2557450	NS	leaderless_TSS	1	RVBD_2284	2556155	2556407	2556496	2556785	290	selected	71.14	0.29
TU_1390	2557483	2558877	1394	+	2557483	2558820	NS	leaderless_TSS	1	RVBD_2285	2557483	2557792	2557889	2558820	932	selected	71.39	0.36
TU_1391	2558830	2559616	786	-	2558887	2559579	NS	non_leaderless	1	RVBD_2286c	2559616	2559130	2559129	2558887	243	selected	28.32	0.8
TU_1392	2559713	2561476	1763	+	2559713	2561715	NS	non_leaderless	2	RVBD_2287:RVBD_2288	2559749	2560103	2560104	2561416	1313	selected	42.45	0.38
TU_1393	2561486	2562557	1071	+	2561685	2562467	NS	non_leaderless	1	RVBD_2289	2561486	2561791	2561859	2562467	609	selected	639.05	0.31
TU_1394	2562562	2564029	1467	+	2562609	2564038	NS	non_leaderless	2	RVBD_2290:RVBD_2291	2562562	2562812	2562812	2562953	142	selected	168.17	0.01
TU_1395	2564048	2565121	1073	-	2564039	2565042	NS	non_leaderless	2	RVBD_2292c:RVBD_2293c	2565121	2564758	2564757	2564039	719	selected	66.81	0.31
TU_1396	2565337	2566772	1435	+	2565337	2566560	NS	leaderless_TSS	1	RVBD_2294	2565337	2565600	2565783	2566560	778	selected	61.02	0.46
TU_1397	2566777	2568100	1323	+	2566782	2568416	NS	non_leaderless	2	RVBD_2295:RVBD_2296	2566777	2567027	2567116	2568100	985	selected	343.31	0.24
TU_1398	2568110	2569082	972	+	2568448	2568900	NS	non_leaderless	1	RVBD_2297	2568110	2568214	2568381	2568900	520	selected	131.71	0.46
TU_1399	2569092	2570059	967	+	2569092	2570063	NS	leaderless_TSS	1	RVBD_2298	2569092	2569377	2569547	2570063	517	selected	77.5	0.52
TU_1400	2570073	2572035	1962	-	2570069	2572012	NS	non_leaderless	1	RVBD_2299c	2572035	2571583	2571582	2571410	173	selected	108.43	0.67
TU_1401	2572045	2573018	973	-	2572086	2573018	NS	non_leaderless	1	RVBD_2300c	2572892	2572591	2572590	2572086	505	selected	23.19	0.33
TU_1402	2573025	2573782	757	+	2573025	2573717	NS	leaderless_TSS	1	RVBD_2301	2573025	2573224	2573354	2573717	364	selected	146.97	0.96
TU_1404	2574075	2575613	1538	-	2574106	2575235	NS	non_leaderless	2	RVBD_2303c:RVBD_2304c	2575613	2575229	2575228	2574106	1123	selected	98.49	0.11
TU_1405	2575819	2577851	2032	+	2575819	2577932	NS	leaderless_TSS	3	RVBD_2305:RVBD_2306A:RVBD_2306B	2575819	2576180	2576181	2577932	1752	selected	4.79	1.64
TU_1406	2577942	2579186	1244	-	2577861	2578706	NS	non_leaderless	1	RVBD_2307c	2579186	2578888	2578887	2578606	282	selected	239.38	0.13
TU_1407	2578764	2580338	1574	-	2579238	2580220	NS	non_leaderless	3	RVBD_2307A:RVBD_2307B:RVBD_2307D	2580338	2580037	2580036	2579307	730	selected	134.25	0.1
TU_1408	2580429	2581764	1335	+	2580429	2581145	NS	leaderless_TSS	1	RVBD_2308	2580429	2580706	2580707	2581145	439	selected	22.45	0.4
TU_1411	2583055	2584914	1859	+	2583055	2584765	NS	non_leaderless	4	RVBD_2309A:RVBD_2310:RVBD_2311:RVBD_2312	2583055	2583305	2583544	2584765	1222	selected	6.37	1.82
TU_1412	2584775	2585916	1141	-	2585062	2585916	NS	leaderless_TSS	1	RVBD_2313c	2585916	2585603	2585602	2585062	541	selected	307.43	0.39
TU_1413	2585926	2587311	1385	-	2585927	2587300	NS	non_leaderless	1	RVBD_2314c	2587311	2586874	2586873	2585927	947	selected	95.77	0.57
TU_1414	2587321	2588814	1493	-	2587297	2588814	NS	leaderless_TSS	1	RVBD_2315c	2588814	2588428	2588427	2587321	1107	selected	98.82	0.42
TU_1415	2588848	2591848	3000	+	2588848	2591850	NS	leaderless_TSS	3	RVBD_2316:RVBD_2317:RVBD_2318	2588848	2589098	2589302	2590848	1547	selected	7.67	0.07
TU_1416	2591860	2594952	3092	-	2591858	2594709	NS	non_leaderless	3	RVBD_2319c:RVBD_2320c:RVBD_2321c	2594952	2594660	2594659	2591858	2802	selected	18	0.6
TU_1417	2594962	2596279	1317	-	2594709	2596279	NS	non_leaderless	2	RVBD_2322c:RVBD_2323c	2596221	2595908	2595907	2594962	946	selected	10.87	0.43
TU_1419	2596850	2599912	3062	-	2597019	2599957	NS	leaderless_TSS	2	RVBD_2325c:RVBD_2326c	2599912	2599479	2599478	2597019	2460	selected	296.3	0.62
TU_1421	2600692	2601914	1222	+	2600741	2601889	NS	non_leaderless	1	RVBD_2328	2600692	2600950	2601099	2601889	791	selected	56.02	0.37
TU_1422	2601899	2603509	1610	-	2601924	2603471	NS	non_leaderless	1	RVBD_2329c	2603509	2603091	2603090	2601924	1167	selected	409.51	1
TU_1423	2603504	2604232	728	-	2603705	2604232	NS	leaderless_TSS	1	RVBD_2330c	2604233	2603648	2603647	2603645	3	selected	15.53	1.49
TU_1424	2604329	2606708	2379	+	2604307	2606764	NS	non_leaderless	3	RVBD_2331:RVBD_2331A:RVBD_2332	2604329	2604505	2604595	2606764	2170	selected	213.23	0.14
TU_1425	2606774	2608367	1593	-	2606718	2608331	NS	non_leaderless	1	RVBD_2333c	2608367	2608118	2608117	2607496	622	selected	16.44	0.15
TU_1426	2608536	2610622	2086	+	2608806	2610431	NS	non_leaderless	2	RVBD_2334:RVBD_2335	2608536	2608746	2608877	2610431	1555	selected	383.77	0.3
TU_1427	2610793	2611869	1076	+	2610847	2611815	NS	non_leaderless	1	RVBD_2336	2610793	2610982	2611134	2611815	682	selected	86.05	0.38
TU_1428	2611825	2613090	1265	-	2611879	2612997	NS	non_leaderless	1	RVBD_2337c	2613090	2612772	2612771	2611879	893	selected	55.81	0.56
TU_1429	2613100	2614113	1013	-	2613117	2614073	NS	non_leaderless	1	RVBD_2338c	2614113	2613648	2613647	2613117	531	selected	87.47	0.55
TU_1430	2614566	2617667	3101	+	2614703	2617591	NS	non_leaderless	1	RVBD_2339	2614566	2614721	2614879	2617005	2127	selected	106.66	0.19
TU_1431	2617601	2618981	1380	-	2617677	2618918	NS	non_leaderless	1	RVBD_2340c	2618981	2618698	2618697	2617677	1021	selected	329.64	0.29
TU_1435	2620549	2622462	1913	-	2620543	2622462	ES	leaderless_TSS	1	RVBD_2343c	2622462	2622096	2622095	2620543	1553	selected	70.09	0.49
TU_1436	2622472	2623763	1291	-	2622467	2623762	NS	leaderless_TSS	1	RVBD_2344c	2623763	2623377	2623376	2622467	910	selected	115.28	0.4
TU_1437	2623831	2625876	2045	+	2623831	2625813	NS	leaderless_TSS	1	RVBD_2345	2623831	2624085	2624168	2625813	1646	selected	44.02	0.8
TU_1439	2626215	2627056	841	-	2626233	2626990	NS	non_leaderless	2	RVBD_2347c:RVBD_2348c	2627056	2626618	2626617	2626233	385	selected	785.41	0.89
TU_1440	2627051	2630386	3335	-	2627182	2630329	NS	non_leaderless	2	RVBD_2349c:RVBD_2350c	2630386	2629965	2629964	2627066	2899	selected	42.88	0.71
TU_1441	2630381	2634180	3799	-	2630547	2634108	NS	non_leaderless	2	RVBD_2351c:RVBD_2352c	2634180	2633892	2633891	2632144	1748	selected	46.05	0.73
TU_1442	2634175	2635602	1427	-	2634538	2635602	NS	non_leaderless	1	RVBD_2353c	2635602	2635246	2635245	2634190	1056	selected	1	0.5
TU_1443	2635638	2637136	1498	+	2635638	2636899	NS	leaderless_TSS	2	RVBD_2354:RVBD_2355	2635638	2636075	2636076	2636870	795	selected	13.55	0.28
TU_1444	2637392	2639560	2168	-	2637698	2639545	NS	non_leaderless	1	RVBD_2356c	2639560	2638954	2638953	2637698	1256	selected	79.42	1.9
TU_1445	2639555	2641128	1573	-	2639683	2641074	ES	non_leaderless	1	RVBD_2357c	2641128	2640695	2640694	2639570	1125	selected	161.76	0.4
TU_1446	2641207	2642150	943	+	2641256	2642052	NS	non_leaderless	2	RVBD_2358:RVBD_2359	2641207	2641457	2641595	2642052	458	selected	249.37	0.27
TU_1447	2642062	2643976	1914	-	2642160	2643478	ES	non_leaderless	2	RVBD_2360c:RVBD_2361c	2643976	2643714	2643713	2642160	1554	selected	197.88	0.23
TU_1449	2644330	2645771	1441	+	2644330	2645784	NS	leaderless_TSS	1	RVBD_2363	2644330	2644522	2644665	2645284	620	selected	24.74	0.4
TU_1450	2645794	2650046	4252	-	2645781	2649984	ES	non_leaderless	5	RVBD_2364c:RVBD_2365c:RVBD_2366c:RVBD_2367c:RVBD_2368c	2650046	2649659	2649658	2645781	3878	selected	527.35	0.27
TU_1451	2650056	2651568	1512	-	2649956	2651568	NS	leaderless_TSS	2	RVBD_2369c:RVBD_2370c	2651568	2651038	2651037	2650056	982	selected	8.7	0.44
TU_1453	2651962	2655140	3178	-	2652047	2655103	ES	non_leaderless	3	RVBD_2372c:RVBD_2373c:RVBD_2374c	2655140	2654675	2654674	2652047	2628	selected	346.6	0.91
TU_1456	2656176	2660329	4153	-	2656225	2657713	NS	non_leaderless	2	RVBD_2377c:RVBD_2378c	2660329	2660028	2660027	2657470	2558	selected	77.44	0.24
TU_1457	2660339	2664812	4473	-	2657710	2662095	NS	non_leaderless	1	RVBD_2379c	2664812	2664442	2664441	2660339	4103	selected	142.48	0.1
TU_1458	2664822	2675883	11061	-	2662077	2675847	NS	non_leaderless	4	RVBD_2380c:RVBD_2381c:RVBD_2382c:RVBD_2383c	2675883	2675510	2675509	2664822	10688	selected	612.59	0.11
TU_1459	2675848	2678653	2805	+	2675946	2678659	NS	non_leaderless	2	RVBD_2384:RVBD_2385	2675848	2676024	2676202	2678659	2458	selected	37.52	0.95
TU_1460	2678669	2680022	1353	-	2678663	2680015	ES	leaderless_TSS	1	RVBD_2386c	2680022	2679669	2679668	2678663	1006	selected	953.72	0.4
TU_1461	2680344	2682015	1671	+	2680468	2682028	NS	non_leaderless	2	RVBD_2386A:RVBD_2387	2680344	2680662	2680748	2682028	1281	selected	668.1	0.17
TU_1462	2682038	2683197	1159	-	2682025	2683152	NS	non_leaderless	1	RVBD_2388c	2683197	2682834	2682833	2682025	809	selected	146.91	0.36
TU_1463	2683207	2684323	1116	-	2683258	2684276	NS	non_leaderless	2	RVBD_2389c:RVBD_2390c	2684323	2683937	2683936	2683497	440	selected	48.73	0.67
TU_1464	2684439	2687849	3410	+	2684689	2687983	ES	non_leaderless	3	RVBD_2391:RVBD_2392:RVBD_2393	2684439	2684700	2684866	2687849	2984	selected	722.35	0.27
TU_1465	2687859	2692171	4312	+	2688020	2692085	NS	non_leaderless	2	RVBD_2394:RVBD_2395	2687859	2688093	2688185	2692085	3901	selected	262.26	0.26
TU_1466	2692176	2693909	1733	+	2692234	2693894	NS	non_leaderless	3	RVBD_2395A:RVBD_2395B:RVBD_2396	2692176	2692413	2692563	2693894	1332	selected	7848.38	0.07
TU_1467	2693904	2697724	3820	-	2693919	2697724	ES	non_leaderless	4	RVBD_2397c:RVBD_2398c:RVBD_2399c:RVBD_2400c	2697924	2697597	2697596	2693919	3678	selected	221.88	0.31
TU_1470	2698425	2700524	2099	+	2698539	2700467	NS	non_leaderless	1	RVBD_2402	2698425	2698695	2698815	2700467	1653	selected	62.8	0.52
TU_1471	2700477	2703258	2781	-	2700545	2703258	NS	non_leaderless	2	RVBD_2403c:RVBD_2404c	2703176	2702713	2702712	2700545	2168	selected	75.02	0.59
TU_1474	2704707	2706494	1787	+	2704707	2706746	NS	leaderless_TSS	2	RVBD_2407:RVBD_2408	2704707	2704957	2705103	2706746	1644	selected	11.15	0.2
TU_1475	2706756	2709966	3210	-	2706504	2709975	NS	non_leaderless	3	RVBD_2409c:RVBD_2410c:RVBD_2411c	2709966	2709497	2709496	2706504	2993	selected	128.85	0.46
TU_1477	2710355	2711329	974	-	2710361	2711311	ES	non_leaderless	1	RVBD_2413c	2711329	2710945	2710944	2710448	497	selected	54.75	0.51
TU_1478	2711339	2712975	1636	-	2711342	2712886	NS	non_leaderless	1	RVBD_2414c	2712975	2712529	2712528	2711923	606	selected	427.08	0.15
TU_1479	2712985	2713980	995	-	2712901	2713794	NS	non_leaderless	1	RVBD_2415c	2713980	2713707	2713706	2712985	722	selected	28.44	0.8
TU_1480	2713990	2715342	1352	-	2714134	2715342	NS	leaderless_TSS	1	RVBD_2416c	2715342	2715032	2715031	2714134	898	selected	56.38	0.38
TU_1481	2715352	2716506	1154	-	2715482	2716324	NS	non_leaderless	1	RVBD_2417c	2716506	2716070	2716069	2715482	588	selected	119.06	0.39
TU_1482	2716516	2718842	2326	-	2716405	2718818	ES	non_leaderless	4	RVBD_2418c:RVBD_2419c:RVBD_2420c:RVBD_2421c	2718842	2718503	2718502	2716516	1987	selected	128.07	0.93
TU_1483	2719093	2720776	1683	+	2719093	2720653	NS	non_leaderless	2	RVBD_2422:RVBD_2423	2719093	2719343	2719343	2720653	1311	selected	1.53	6.86
TU_1484	2720663	2725487	4824	-	2720786	2725487	NS	leaderless_TSS	4	RVBD_2424c:RVBD_2425c:RVBD_2426c:RVBD_2427c	2725487	2725098	2725097	2720786	4312	selected	118.42	0.23
TU_1486	2726162	2727336	1174	+	2726203	2727349	NS	non_leaderless	2	RVBD_2428:RVBD_2429	2726162	2726458	2726747	2727349	603	selected	1144.56	0.47
TU_1487	2727359	2728502	1143	-	2727346	2728276	NS	non_leaderless	2	RVBD_2430c:RVBD_2431c	2728502	2728064	2728063	2727346	718	selected	1537.49	0.36
TU_1488	2728512	2731271	2759	-	2728447	2730570	NS	non_leaderless	3	RVBD_2432c:RVBD_2433c:RVBD_2434c	2731271	2730741	2730740	2728512	2229	selected	40.66	0.35
TU_1489	2731281	2732759	1478	-	2730567	2732759	NS	non_leaderless	1	RVBD_2435c	2732607	2732085	2732084	2731281	804	selected	17.39	0.56
TU_1491	2733670	2734792	1122	+	2734386	2734805	NS	non_leaderless	1	RVBD_2437	2733670	2733919	2733920	2734805	886	selected	29.48	0.25
TU_1492	2734815	2736844	2029	-	2734802	2736841	ES	non_leaderless	1	RVBD_2438c	2736844	2736400	2736399	2734802	1598	selected	63.98	1.71
TU_1494	2737007	2740505	3498	-	2737127	2740371	ES	non_leaderless	4	RVBD_2439c:RVBD_2440c:RVBD_2441c:RVBD_2442c	2740505	2740062	2740061	2737127	2935	selected	1425.63	0.11
TU_1495	2740684	2742123	1439	+	2740719	2742194	NS	non_leaderless	1	RVBD_2443	2740684	2741029	2741207	2741342	136	selected	46.27	0.68
TU_1496	2742204	2745236	3032	-	2742133	2744994	ES	non_leaderless	1	RVBD_2444c	2745236	2744987	2744986	2742133	2854	selected	1269.07	0.24
TU_1498	2745744	2750265	4521	-	2745777	2750235	ES	non_leaderless	3	RVBD_2446c:RVBD_2447c:RVBD_2448c	2750265	2749895	2749894	2745777	4118	selected	184.72	0.54
TU_1499	2750275	2752190	1915	-	2750323	2752190	NS	non_leaderless	2	RVBD_2449c:RVBD_2450c	2752190	2751941	2751940	2750323	1618	selected	731.62	0.14
TU_1501	2752680	2756757	4077	-	2752858	2756714	ES	non_leaderless	4	RVBD_2452c:RVBD_2453c:RVBD_2454c:RVBD_2455c	2756757	2756415	2756414	2752858	3557	selected	2210.7	0.16
TU_1502	2756812	2759551	2739	-	2756946	2759498	ES	non_leaderless	2	RVBD_2456c:RVBD_2457c	2759551	2759148	2759147	2756827	2321	selected	1079.97	0.24
TU_1503	2759789	2760746	957	+	2759789	2760697	NS	leaderless_TSS	1	RVBD_2458	2759789	2760051	2760144	2760697	554	selected	27.68	0.7
TU_1504	2760751	2762531	1780	+	2760864	2762390	NS	non_leaderless	1	RVBD_2459	2760751	2761041	2761109	2762390	1282	selected	485.56	0.16
TU_1505	2762400	2763823	1423	-	2762541	2763784	ES	non_leaderless	2	RVBD_2460c:RVBD_2461c	2763823	2763360	2763359	2762541	819	selected	388.55	0.69
TU_1506	2763833	2765563	1730	-	2763901	2765414	NS	non_leaderless	2	RVBD_2462c:RVBD_6028	2765563	2765110	2765109	2763901	1209	selected	454.67	0.38
TU_1507	2765573	2766859	1286	+	2765551	2766849	NS	non_leaderless	2	RVBD_6029:RVBD_2463	2765573	2765871	2765963	2766849	887	selected	452.06	0.28
TU_1508	2766859	2768160	1301	-	2766869	2768169	ES	non_leaderless	2	RVBD_2464c:RVBD_2465c	2768160	2767772	2767771	2766869	903	selected	84.86	0.54
TU_1509	2768171	2768935	764	-	2768271	2768894	NS	non_leaderless	1	RVBD_2466c	2768935	2768519	2768518	2768271	248	selected	66.48	0.51
TU_1510	2768996	2771644	2648	+	2768996	2771581	NS	leaderless_TSS	1	RVBD_2467	2768996	2769239	2769408	2771581	2174	selected	70.97	0.61
TU_1511	2771591	2772350	759	-	2771654	2772341	NS	non_leaderless	2	RVBD_2468c:RVBD_2468A	2772350	2771961	2771960	2771654	307	selected	400.52	0.63
TU_1513	2773178	2775283	2105	+	2773188	2775214	NS	non_leaderless	2	RVBD_2470:RVBD_2471	2773178	2773476	2773604	2775214	1611	selected	229.21	0.23
TU_1514	2775293	2776316	1023	+	2775282	2776294	NS	non_leaderless	2	RVBD_2472:RVBD_2473	2775293	2775478	2775618	2776294	677	selected	136.63	0.25
