TU_name	TU_start_site	TU_end_site	Length	TU_Direction	Coding_start	Coding_end	Include_essential_gene_or_not	Included_gene_number	leaderless_gene_check	included_genes	TSS_peak	TSS_extention_end	elongation_check_start_site	elongation_check_end_site	elongation_check_length	Selected_for_coding_TU_or_not
TU_1330	2456909	2461481	4572	+	2456909	2461335	ES	leaderless_TSS	4	RVBD_2193:RVBD_2194:RVBD_2195:RVBD_2196	2456909	2457190	2457329	2461335	4007	selected
TU_1331	2461358	2463150	1792	-	2461512	2463055	NS	non_leaderless	2	RVBD_2197c:RVBD_2198c	2463150	2462768	2462767	2461512	1256	selected
TU_1332	2463160	2464844	1684	-	2463241	2464759	ES	non_leaderless	2	RVBD_2199c:RVBD_2200c	2464844	2464404	2464403	2463241	1163	selected
TU_1333	2465005	2467051	2046	+	2465005	2466963	ES	leaderless_TSS	1	RVBD_2201	2465005	2465255	2465362	2466099	738	selected
TU_1334	2466973	2468070	1097	-	2467061	2468035	ES	non_leaderless	1	RVBD_2202c	2468070	2467417	2467416	2467061	356	selected
TU_1335	2468148	2468929	781	+	2468239	2468931	NS	non_leaderless	1	RVBD_2203	2468148	2468398	2468717	2468931	215	selected
TU_1336	2468941	2469391	450	-	2468939	2469295	NS	non_leaderless	1	RVBD_2204c	2469391	2469056	2469055	2468939	117	no
TU_1337	2469401	2470471	1070	-	2469395	2470471	NS	non_leaderless	1	RVBD_2205c	2470544	2470140	2470139	2469587	553	selected
TU_1338	2470630	2473283	2653	+	2470630	2473250	NS	leaderless_TSS	3	RVBD_2206:RVBD_2207:RVBD_2208	2470630	2470896	2471067	2473250	2184	selected
TU_1339	2473288	2474862	1574	+	2473408	2474946	NS	non_leaderless	1	RVBD_2209	2473288	2473466	2473550	2474946	1397	selected
TU_1340	2474956	2475981	1025	-	2474872	2475978	ES	leaderless_TSS	1	RVBD_2210c	2475981	2475509	2475508	2474935	574	selected
TU_1341	2475991	2477157	1166	-	2476050	2477189	ES	non_leaderless	1	RVBD_2211c	2477157	2476788	2476787	2476050	738	selected
TU_1342	2477213	2478336	1123	+	2477198	2478334	NS	leaderless_TSS	1	RVBD_2212	2477213	2477414	2477513	2478334	822	selected
TU_1343	2478346	2479921	1575	+	2478346	2479893	NS	leaderless_TSS	1	RVBD_2213	2478346	2478592	2478682	2479893	1212	selected
TU_1344	2479903	2481748	1845	-	2479931	2481709	NS	non_leaderless	1	RVBD_2214c	2481748	2481304	2481303	2479931	1373	selected
TU_1345	2481879	2484545	2666	+	2481973	2484539	NS	non_leaderless	2	RVBD_2215:RVBD_2216	2481879	2482129	2482244	2484539	2296	selected
TU_1346	2484592	2485271	679	+	2484592	2485284	ES	leaderless_TSS	1	RVBD_2217	2484592	2484883	2484963	2485271	309	no
TU_1347	2485281	2486235	954	+	2485281	2486216	ES	leaderless_TSS	1	RVBD_2218	2485281	2485445	2485605	2486216	612	selected
TU_1348	2486240	2486992	752	+	2486243	2486995	ES	leaderless_TSS	1	RVBD_2219	2486240	2486490	2486689	2486995	307	selected
TU_1349	2487005	2487486	481	-	2487002	2487424	NS	non_leaderless	1	RVBD_2219A	2487486	2487198	2487197	2487002	196	no
TU_1350	2487623	2489272	1649	+	2487623	2489059	ES	non_leaderless	1	RVBD_2220	2487616	2487961	2488060	2489059	1000	selected
TU_1351	2489159	2492355	3196	-	2489377	2492361	ES	non_leaderless	1	RVBD_2221c	2492355	2491997	2491996	2489377	2620	selected
TU_1352	2492365	2493750	1385	-	2492410	2493750	NS	leaderless_TSS	1	RVBD_2222c	2493750	2493351	2493350	2492410	941	selected
TU_1353	2493760	2497025	3265	-	2493845	2497031	NS	non_leaderless	2	RVBD_2223c:RVBD_2224c	2497025	2496593	2496592	2493845	2748	selected
TU_1354	2497686	2498782	1096	+	2497750	2498595	ES	non_leaderless	1	RVBD_2225	2497686	2497916	2498063	2498595	533	selected
TU_1355	2498787	2500833	2046	+	2498840	2500381	NS	non_leaderless	1	RVBD_2226	2498787	2498944	2499157	2500381	1225	selected
TU_1356	2500931	2501642	711	+	2500939	2501640	NS	non_leaderless	1	RVBD_2227	2500931	2501205	2501323	2501640	318	selected
TU_1357	2501650	2505663	4013	-	2501652	2505707	ES	non_leaderless	4	RVBD_2228c:RVBD_2229c:RVBD_2230c:RVBD_2231c	2505663	2505314	2505313	2501652	3662	selected
TU_1358	2505673	2506391	718	-	2505744	2506391	NS	non_leaderless	2	RVBD_2231Ac:RVBD_2231B	2506391	2506142	2506141	2505744	398	selected
TU_1359	2506286	2508432	2146	+	2506286	2508460	ES	non_leaderless	3	RVBD_2232:RVBD_2234:RVBD_2235	2506436	2506714	2506870	2508460	1591	selected
TU_1360	2508470	2509383	913	-	2508442	2509383	NS	leaderless_TSS	1	RVBD_2236c	2509383	2509020	2509019	2508442	578	selected
TU_1361	2509423	2510349	926	+	2509497	2510264	NS	non_leaderless	1	RVBD_2237	2509423	2509679	2509797	2510011	215	selected
TU_1362	2510274	2510550	276	-	2510359	2510595	NS	non_leaderless	1	RVBD_2237A	2510550	2510291	2510290	2510274	17	no
TU_1363	2510560	2511659	1099	-	2510603	2511660	NS	leaderless_TSS	3	RVBD_6025:RVBD_2238c:RVBD_2239c	2511659	2511235	2511234	2510603	632	selected
TU_1364	2511669	2512292	623	-	2511698	2512288	NS	non_leaderless	1	RVBD_2240c	2512292	2511921	2511920	2511698	223	no
TU_1365	2512406	2516785	4379	+	2512547	2516556	ES	non_leaderless	2	RVBD_2241:RVBD_2242	2512406	2512623	2512731	2516556	3826	selected
TU_1366	2516795	2523242	6447	+	2516795	2523183	ES	leaderless_TSS	6	RVBD_2243:RVBD_2244:RVBD_2245:RVBD_2246:RVBD_2247:RVBD_2248	2516795	2517045	2517201	2523183	5983	selected
TU_1367	2523193	2525365	2172	-	2523252	2525365	NS	leaderless_TSS	2	RVBD_2249c:RVBD_2250c	2525368	2524962	2524961	2523252	1710	selected
TU_1368	2525383	2528520	3137	+	2525413	2528497	NS	non_leaderless	3	RVBD_2251:RVBD_2252:RVBD_2253	2525383	2525633	2525812	2528497	2686	selected
TU_1369	2528507	2529184	677	-	2528530	2529184	NS	non_leaderless	2	RVBD_2254c:RVBD_2255c	2529184	2528935	2528934	2528530	405	no
TU_1370	2529104	2529341	237	+	2529104	2529322	NS	non_leaderless	1	RVBD_2255A	2529104	2529354	2529404	2529341	-62	no
TU_1371	2529332	2529963	631	-	2529351	2529884	NS	non_leaderless	1	RVBD_2256c	2529963	2529624	2529623	2529351	273	no
TU_1372	2529973	2532226	2253	-	2530014	2531907	NS	non_leaderless	2	RVBD_2257c:RVBD_2258c	2532226	2531834	2531833	2530014	1820	selected
TU_1373	2532255	2534042	1787	+	2532255	2533975	NS	leaderless_TSS	2	RVBD_2259:RVBD_2260	2532255	2532566	2532734	2533975	1242	selected
TU_1374	2533985	2535562	1577	-	2534052	2535562	NS	leaderless_TSS	2	RVBD_2261c:RVBD_2262c	2535562	2535145	2535144	2534052	1093	selected
TU_1375	2535620	2536572	952	+	2535651	2536604	NS	non_leaderless	1	RVBD_2263	2535620	2535870	2535985	2536604	620	selected
TU_1376	2536614	2538666	2052	-	2536582	2538360	NS	non_leaderless	1	RVBD_2264c	2538666	2537918	2537917	2537647	271	selected
TU_1377	2538714	2540071	1357	+	2538710	2539939	NS	non_leaderless	1	RVBD_2265	2538714	2538878	2539093	2539939	847	selected
TU_1378	2540076	2541644	1568	+	2540114	2541400	NS	non_leaderless	1	RVBD_2266	2540076	2540308	2540434	2540649	216	selected
TU_1379	2541410	2544631	3221	-	2541654	2544631	NS	non_leaderless	3	RVBD_2267c:RVBD_2268c:RVBD_2269c	2544490	2543984	2543983	2541654	2330	selected
TU_1380	2544708	2545290	582	+	2544708	2545235	NS	non_leaderless	1	RVBD_2270	2544912	2545162	2545180	2545290	111	no
TU_1381	2545295	2546488	1193	+	2545342	2546441	NS	non_leaderless	3	RVBD_2271:RVBD_2272:RVBD_2273	2545295	2545676	2545804	2546441	638	selected
TU_1382	2546451	2547097	646	-	2546498	2547097	NS	non_leaderless	2	RVBD_2274c:RVBD_2274A	2547098	2546454	2546453	2546451	3	no
TU_1383	2546893	2548953	2060	+	2546893	2548949	NS	non_leaderless	2	RVBD_2275:RVBD_2276	2546800	2547021	2547139	2548949	1811	selected
TU_1384	2548959	2550039	1080	-	2549134	2550039	NS	non_leaderless	1	RVBD_2277c	2549798	2549517	2549516	2549134	383	selected
TU_1385	2550075	2551525	1450	+	2550075	2551336	NS	leaderless_TSS	2	RVBD_2278:RVBD_2279	2550074	2550344	2550345	2551336	992	selected
TU_1386	2551530	2554938	3408	+	2551570	2554841	NS	non_leaderless	2	RVBD_2280:RVBD_2281	2551530	2551780	2551923	2554514	2592	selected
TU_1387	2554877	2555886	1009	-	2554948	2555886	NS	leaderless_TSS	1	RVBD_2282c	2555887	2555567	2555566	2555497	70	selected
TU_1388	2555951	2556145	194	+	2555951	2556145	NS	non_leaderless	1	RVBD_2283	2556155	2556250	2556251	2556145	-105	no
TU_1389	2556155	2557473	1318	+	2556155	2557450	NS	leaderless_TSS	1	RVBD_2284	2556155	2556407	2556496	2556785	290	selected
TU_1390	2557483	2558877	1394	+	2557483	2558820	NS	leaderless_TSS	1	RVBD_2285	2557483	2557792	2557889	2558820	932	selected
TU_1391	2558830	2559616	786	-	2558887	2559579	NS	non_leaderless	1	RVBD_2286c	2559616	2559130	2559129	2558887	243	selected
TU_1392	2559713	2561476	1763	+	2559713	2561715	NS	non_leaderless	2	RVBD_2287:RVBD_2288	2559749	2560103	2560104	2561416	1313	selected
TU_1393	2561486	2562557	1071	+	2561685	2562467	NS	non_leaderless	1	RVBD_2289	2561486	2561791	2561859	2562467	609	selected
TU_1394	2562562	2564029	1467	+	2562609	2564038	NS	non_leaderless	2	RVBD_2290:RVBD_2291	2562562	2562812	2562812	2562953	142	selected
TU_1395	2564048	2565121	1073	-	2564039	2565042	NS	non_leaderless	2	RVBD_2292c:RVBD_2293c	2565121	2564758	2564757	2564039	719	selected
TU_1396	2565337	2566772	1435	+	2565337	2566560	NS	leaderless_TSS	1	RVBD_2294	2565337	2565600	2565783	2566560	778	selected
TU_1397	2566777	2568100	1323	+	2566782	2568416	NS	non_leaderless	2	RVBD_2295:RVBD_2296	2566777	2567027	2567116	2568100	985	selected
TU_1398	2568110	2569082	972	+	2568448	2568900	NS	non_leaderless	1	RVBD_2297	2568110	2568214	2568381	2568900	520	selected
TU_1399	2569092	2570059	967	+	2569092	2570063	NS	leaderless_TSS	1	RVBD_2298	2569092	2569377	2569547	2570063	517	selected
TU_1400	2570073	2572035	1962	-	2570069	2572012	NS	non_leaderless	1	RVBD_2299c	2572035	2571583	2571582	2571410	173	selected
TU_1401	2572045	2573018	973	-	2572086	2573018	NS	non_leaderless	1	RVBD_2300c	2572892	2572591	2572590	2572086	505	selected
TU_1402	2573025	2573782	757	+	2573025	2573717	NS	leaderless_TSS	1	RVBD_2301	2573025	2573224	2573354	2573717	364	selected
TU_1403	2573787	2574096	309	+	2573823	2574065	NS	non_leaderless	1	RVBD_2302	2573787	2574066	2574067	2574096	30	no
TU_1404	2574075	2575613	1538	-	2574106	2575235	NS	non_leaderless	2	RVBD_2303c:RVBD_2304c	2575613	2575229	2575228	2574106	1123	selected
TU_1405	2575819	2577851	2032	+	2575819	2577932	NS	leaderless_TSS	3	RVBD_2305:RVBD_2306A:RVBD_2306B	2575819	2576180	2576181	2577932	1752	selected
TU_1406	2577942	2579186	1244	-	2577861	2578706	NS	non_leaderless	1	RVBD_2307c	2579186	2578888	2578887	2578606	282	selected
TU_1407	2578764	2580338	1574	-	2579238	2580220	NS	non_leaderless	3	RVBD_2307A:RVBD_2307B:RVBD_2307D	2580338	2580037	2580036	2579307	730	selected
TU_1408	2580429	2581764	1335	+	2580429	2581145	NS	leaderless_TSS	1	RVBD_2308	2580429	2580706	2580707	2581145	439	selected
TU_1409	2581766	2582035	269	-	2581774	2581847	NS	non_leaderless	1	RVBD_6026	2582035	2581772	2581771	2581766	6	no
TU_1410	2582045	2582654	609	-	2581853	2582654	NS	non_leaderless	2	RVBD_2309c:RVBD_2309Xc	2582654	2582405	2582404	2582045	360	no
TU_1411	2583055	2584914	1859	+	2583055	2584765	NS	non_leaderless	4	RVBD_2309A:RVBD_2310:RVBD_2311:RVBD_2312	2583055	2583305	2583544	2584765	1222	selected
TU_1412	2584775	2585916	1141	-	2585062	2585916	NS	leaderless_TSS	1	RVBD_2313c	2585916	2585603	2585602	2585062	541	selected
TU_1413	2585926	2587311	1385	-	2585927	2587300	NS	non_leaderless	1	RVBD_2314c	2587311	2586874	2586873	2585927	947	selected
TU_1414	2587321	2588814	1493	-	2587297	2588814	NS	leaderless_TSS	1	RVBD_2315c	2588814	2588428	2588427	2587321	1107	selected
TU_1415	2588848	2591848	3000	+	2588848	2591850	NS	leaderless_TSS	3	RVBD_2316:RVBD_2317:RVBD_2318	2588848	2589098	2589302	2590848	1547	selected
TU_1416	2591860	2594952	3092	-	2591858	2594709	NS	non_leaderless	3	RVBD_2319c:RVBD_2320c:RVBD_2321c	2594952	2594660	2594659	2591858	2802	selected
TU_1417	2594962	2596279	1317	-	2594709	2596279	NS	non_leaderless	2	RVBD_2322c:RVBD_2323c	2596221	2595908	2595907	2594962	946	selected
TU_1418	2596306	2596921	615	+	2596344	2596790	NS	non_leaderless	1	RVBD_2324	2596306	2596560	2596642	2596790	149	no
TU_1419	2596850	2599912	3062	-	2597019	2599957	NS	leaderless_TSS	2	RVBD_2325c:RVBD_2326c	2599912	2599479	2599478	2597019	2460	selected
TU_1420	2599998	2600682	684	+	2599998	2600489	NS	leaderless_TSS	1	RVBD_2327	2599998	2600214	2600333	2600489	157	no
TU_1421	2600692	2601914	1222	+	2600741	2601889	NS	non_leaderless	1	RVBD_2328	2600692	2600950	2601099	2601889	791	selected
TU_1422	2601899	2603509	1610	-	2601924	2603471	NS	non_leaderless	1	RVBD_2329c	2603509	2603091	2603090	2601924	1167	selected
TU_1423	2603504	2604232	728	-	2603705	2604232	NS	leaderless_TSS	1	RVBD_2330c	2604233	2603648	2603647	2603645	3	selected
TU_1424	2604329	2606708	2379	+	2604307	2606764	NS	non_leaderless	3	RVBD_2331:RVBD_2331A:RVBD_2332	2604329	2604505	2604595	2606764	2170	selected
TU_1425	2606774	2608367	1593	-	2606718	2608331	NS	non_leaderless	1	RVBD_2333c	2608367	2608118	2608117	2607496	622	selected
TU_1426	2608536	2610622	2086	+	2608806	2610431	NS	non_leaderless	2	RVBD_2334:RVBD_2335	2608536	2608746	2608877	2610431	1555	selected
TU_1427	2610793	2611869	1076	+	2610847	2611815	NS	non_leaderless	1	RVBD_2336	2610793	2610982	2611134	2611815	682	selected
TU_1428	2611825	2613090	1265	-	2611879	2612997	NS	non_leaderless	1	RVBD_2337c	2613090	2612772	2612771	2611879	893	selected
TU_1429	2613100	2614113	1013	-	2613117	2614073	NS	non_leaderless	1	RVBD_2338c	2614113	2613648	2613647	2613117	531	selected
TU_1430	2614566	2617667	3101	+	2614703	2617591	NS	non_leaderless	1	RVBD_2339	2614566	2614721	2614879	2617005	2127	selected
TU_1431	2617601	2618981	1380	-	2617677	2618918	NS	non_leaderless	1	RVBD_2340c	2618981	2618698	2618697	2617677	1021	selected
TU_1432	2619086	2619528	442	-	2619417	2619489	NS	non_leaderless	1	RVBD_6027	2619528	2619230	2619229	2619086	144	no
TU_1433	2619607	2620249	642	+	2619607	2620026	NS	non_leaderless	1	RVBD_2341	2619607	2619857	2619858	2620021	164	no
TU_1434	2620254	2620533	279	+	2620282	2620539	NS	non_leaderless	1	RVBD_2342	2620254	2620503	2620504	2620533	30	no
TU_1435	2620549	2622462	1913	-	2620543	2622462	ES	leaderless_TSS	1	RVBD_2343c	2622462	2622096	2622095	2620543	1553	selected
TU_1436	2622472	2623763	1291	-	2622467	2623762	NS	leaderless_TSS	1	RVBD_2344c	2623763	2623377	2623376	2622467	910	selected
TU_1437	2623831	2625876	2045	+	2623831	2625813	NS	leaderless_TSS	1	RVBD_2345	2623831	2624085	2624168	2625813	1646	selected
TU_1438	2625823	2626205	382	-	2625898	2626182	NS	non_leaderless	1	RVBD_2346c	2626205	2625897	2625896	2625823	74	no
TU_1439	2626215	2627056	841	-	2626233	2626990	NS	non_leaderless	2	RVBD_2347c:RVBD_2348c	2627056	2626618	2626617	2626233	385	selected
TU_1440	2627051	2630386	3335	-	2627182	2630329	NS	non_leaderless	2	RVBD_2349c:RVBD_2350c	2630386	2629965	2629964	2627066	2899	selected
TU_1441	2630381	2634180	3799	-	2630547	2634108	NS	non_leaderless	2	RVBD_2351c:RVBD_2352c	2634180	2633892	2633891	2632144	1748	selected
TU_1442	2634175	2635602	1427	-	2634538	2635602	NS	non_leaderless	1	RVBD_2353c	2635602	2635246	2635245	2634190	1056	selected
TU_1443	2635638	2637136	1498	+	2635638	2636899	NS	leaderless_TSS	2	RVBD_2354:RVBD_2355	2635638	2636075	2636076	2636870	795	selected
TU_1444	2637392	2639560	2168	-	2637698	2639545	NS	non_leaderless	1	RVBD_2356c	2639560	2638954	2638953	2637698	1256	selected
TU_1445	2639555	2641128	1573	-	2639683	2641074	ES	non_leaderless	1	RVBD_2357c	2641128	2640695	2640694	2639570	1125	selected
TU_1446	2641207	2642150	943	+	2641256	2642052	NS	non_leaderless	2	RVBD_2358:RVBD_2359	2641207	2641457	2641595	2642052	458	selected
TU_1447	2642062	2643976	1914	-	2642160	2643478	ES	non_leaderless	2	RVBD_2360c:RVBD_2361c	2643976	2643714	2643713	2642160	1554	selected
TU_1448	2643986	2644268	282	-	2643471	2644268	ES	leaderless_TSS	1	RVBD_2362c	2644268	2643999	2643998	2643986	13	no
TU_1449	2644330	2645771	1441	+	2644330	2645784	NS	leaderless_TSS	1	RVBD_2363	2644330	2644522	2644665	2645284	620	selected
TU_1450	2645794	2650046	4252	-	2645781	2649984	ES	non_leaderless	5	RVBD_2364c:RVBD_2365c:RVBD_2366c:RVBD_2367c:RVBD_2368c	2650046	2649659	2649658	2645781	3878	selected
TU_1451	2650056	2651568	1512	-	2649956	2651568	NS	leaderless_TSS	2	RVBD_2369c:RVBD_2370c	2651568	2651038	2651037	2650056	982	selected
TU_1452	2651688	2652037	349	+	2651763	2651948	NS	non_leaderless	1	RVBD_2371	2651688	2651984	2652020	2652037	18	no
TU_1453	2651962	2655140	3178	-	2652047	2655103	ES	non_leaderless	3	RVBD_2372c:RVBD_2373c:RVBD_2374c	2655140	2654675	2654674	2652047	2628	selected
TU_1454	2655231	2655609	378	+	2655275	2655592	NS	non_leaderless	1	RVBD_2375	2655231	2655514	2655561	2655609	49	no
TU_1455	2655602	2656166	564	-	2655619	2656125	NS	non_leaderless	1	RVBD_2376c	2656166	2655777	2655776	2655619	158	no
TU_1456	2656176	2660329	4153	-	2656225	2657713	NS	non_leaderless	2	RVBD_2377c:RVBD_2378c	2660329	2660028	2660027	2657470	2558	selected
TU_1457	2660339	2664812	4473	-	2657710	2662095	NS	non_leaderless	1	RVBD_2379c	2664812	2664442	2664441	2660339	4103	selected
TU_1458	2664822	2675883	11061	-	2662077	2675847	NS	non_leaderless	4	RVBD_2380c:RVBD_2381c:RVBD_2382c:RVBD_2383c	2675883	2675510	2675509	2664822	10688	selected
TU_1459	2675848	2678653	2805	+	2675946	2678659	NS	non_leaderless	2	RVBD_2384:RVBD_2385	2675848	2676024	2676202	2678659	2458	selected
TU_1460	2678669	2680022	1353	-	2678663	2680015	ES	leaderless_TSS	1	RVBD_2386c	2680022	2679669	2679668	2678663	1006	selected
TU_1461	2680344	2682015	1671	+	2680468	2682028	NS	non_leaderless	2	RVBD_2386A:RVBD_2387	2680344	2680662	2680748	2682028	1281	selected
TU_1462	2682038	2683197	1159	-	2682025	2683152	NS	non_leaderless	1	RVBD_2388c	2683197	2682834	2682833	2682025	809	selected
TU_1463	2683207	2684323	1116	-	2683258	2684276	NS	non_leaderless	2	RVBD_2389c:RVBD_2390c	2684323	2683937	2683936	2683497	440	selected
TU_1464	2684439	2687849	3410	+	2684689	2687983	ES	non_leaderless	3	RVBD_2391:RVBD_2392:RVBD_2393	2684439	2684700	2684866	2687849	2984	selected
TU_1465	2687859	2692171	4312	+	2688020	2692085	NS	non_leaderless	2	RVBD_2394:RVBD_2395	2687859	2688093	2688185	2692085	3901	selected
TU_1466	2692176	2693909	1733	+	2692234	2693894	NS	non_leaderless	3	RVBD_2395A:RVBD_2395B:RVBD_2396	2692176	2692413	2692563	2693894	1332	selected
TU_1467	2693904	2697724	3820	-	2693919	2697724	ES	non_leaderless	4	RVBD_2397c:RVBD_2398c:RVBD_2399c:RVBD_2400c	2697924	2697597	2697596	2693919	3678	selected
TU_1468	2697738	2698042	304	+	2697738	2698067	NS	non_leaderless	1	RVBD_2401	2697673	2697977	2697978	2698042	65	no
TU_1469	2698077	2698251	174	-	2698052	2698255	NS	non_leaderless	1	RVBD_2401A	2698251	2698052	2698051	2698077	-25	no
TU_1470	2698425	2700524	2099	+	2698539	2700467	NS	non_leaderless	1	RVBD_2402	2698425	2698695	2698815	2700467	1653	selected
TU_1471	2700477	2703258	2781	-	2700545	2703258	NS	non_leaderless	2	RVBD_2403c:RVBD_2404c	2703176	2702713	2702712	2700545	2168	selected
TU_1472	2703246	2703943	697	+	2703279	2703848	NS	non_leaderless	1	RVBD_2405	2703246	2703453	2703648	2703848	201	no
TU_1473	2703859	2704476	617	-	2704019	2704447	NS	non_leaderless	1	RVBD_2406c	2704476	2704222	2704221	2704019	203	no
TU_1474	2704707	2706494	1787	+	2704707	2706746	NS	leaderless_TSS	2	RVBD_2407:RVBD_2408	2704707	2704957	2705103	2706746	1644	selected
TU_1475	2706756	2709966	3210	-	2706504	2709975	NS	non_leaderless	3	RVBD_2409c:RVBD_2410c:RVBD_2411c	2709966	2709497	2709496	2706504	2993	selected
TU_1476	2710055	2710351	296	+	2710085	2710345	NS	non_leaderless	1	RVBD_2412	2710055	2710304	2710305	2710351	47	no
TU_1477	2710355	2711329	974	-	2710361	2711311	ES	non_leaderless	1	RVBD_2413c	2711329	2710945	2710944	2710448	497	selected
TU_1478	2711339	2712975	1636	-	2711342	2712886	NS	non_leaderless	1	RVBD_2414c	2712975	2712529	2712528	2711923	606	selected
TU_1479	2712985	2713980	995	-	2712901	2713794	NS	non_leaderless	1	RVBD_2415c	2713980	2713707	2713706	2712985	722	selected
TU_1480	2713990	2715342	1352	-	2714134	2715342	NS	leaderless_TSS	1	RVBD_2416c	2715342	2715032	2715031	2714134	898	selected
TU_1481	2715352	2716506	1154	-	2715482	2716324	NS	non_leaderless	1	RVBD_2417c	2716506	2716070	2716069	2715482	588	selected
TU_1482	2716516	2718842	2326	-	2716405	2718818	ES	non_leaderless	4	RVBD_2418c:RVBD_2419c:RVBD_2420c:RVBD_2421c	2718842	2718503	2718502	2716516	1987	selected
TU_1483	2719093	2720776	1683	+	2719093	2720653	NS	non_leaderless	2	RVBD_2422:RVBD_2423	2719093	2719343	2719343	2720653	1311	selected
TU_1484	2720663	2725487	4824	-	2720786	2725487	NS	leaderless_TSS	4	RVBD_2424c:RVBD_2425c:RVBD_2426c:RVBD_2427c	2725487	2725098	2725097	2720786	4312	selected
TU_1485	2725497	2726070	573	-	2725876	2726070	NS	non_leaderless	1	RVBD_2427Ac	2726168	2725848	2725847	2725497	351	no
TU_1486	2726162	2727336	1174	+	2726203	2727349	NS	non_leaderless	2	RVBD_2428:RVBD_2429	2726162	2726458	2726747	2727349	603	selected
TU_1487	2727359	2728502	1143	-	2727346	2728276	NS	non_leaderless	2	RVBD_2430c:RVBD_2431c	2728502	2728064	2728063	2727346	718	selected
TU_1488	2728512	2731271	2759	-	2728447	2730570	NS	non_leaderless	3	RVBD_2432c:RVBD_2433c:RVBD_2434c	2731271	2730741	2730740	2728512	2229	selected
TU_1489	2731281	2732759	1478	-	2730567	2732759	NS	non_leaderless	1	RVBD_2435c	2732607	2732085	2732084	2731281	804	selected
TU_1490	2733205	2733660	455	+	2733240	2734154	NS	non_leaderless	1	RVBD_2436	2733205	2733359	2733469	2733660	192	no
TU_1491	2733670	2734792	1122	+	2734386	2734805	NS	non_leaderless	1	RVBD_2437	2733670	2733919	2733920	2734805	886	selected
TU_1492	2734815	2736844	2029	-	2734802	2736841	ES	non_leaderless	1	RVBD_2438c	2736844	2736400	2736399	2734802	1598	selected
TU_1493	2736719	2737117	398	+	2736719	2736997	ES	non_leaderless	1	RVBD_2438A	2736719	2736969	2737019	2737117	99	no
TU_1494	2737007	2740505	3498	-	2737127	2740371	ES	non_leaderless	4	RVBD_2439c:RVBD_2440c:RVBD_2441c:RVBD_2442c	2740505	2740062	2740061	2737127	2935	selected
